text,font_size,bold,alignment,x,y,casing,page,label
Goals:,14.0,0,left,45.41230010986328,182.6382598876953,title,1,Body
"• Inspire keen interest in mathematics, science, engineering, and",11.5,0,left,41.384498596191406,210.96881103515625,lower,1,Body
"technology, develop strong scholarship in the subject and",11.5,0,left,45.41211700439453,224.78021240234372,lower,1,Body
promote the enjoyment of these studies in high school.,11.5,0,left,45.41211700439453,238.291015625,lower,1,Body
• Expose students to potential career opportunities in the field.,11.5,0,left,41.384498596191406,251.499267578125,lower,1,Body
• Encourage students to pursue higher education and major in,11.5,0,left,41.3843994140625,265.01007080078125,lower,1,Body
STEM careers.,11.5,0,left,45.41211700439453,278.82147216796875,lower,1,Body
• Promote interactions with STEM professionals to learn about,11.5,0,left,39.682037353515625,292.332275390625,lower,1,Body
future opportunities.,11.5,0,left,45.41211700439453,305.84307861328125,lower,1,Body
• Support field experiences connected to the world outside of,11.5,0,left,39.68218994140625,319.3538818359375,lower,1,Body
the school building.,11.5,0,left,45.41226959228516,332.8646850585937,lower,1,Body
"• Signal to employers, universities, training programs, and",11.5,0,left,39.68218994140625,346.37548828125,lower,1,Body
military that a student has completed a comprehensive course,11.5,0,left,45.41226959228516,359.88629150390625,lower,1,Body
of study in a specialized area.,11.5,0,left,45.41226959228516,373.3970947265625,lower,1,Body
"• Cultivate transferable work habits such as perseverance, goal",11.5,0,left,39.68218994140625,386.9078979492188,lower,1,Body
"setting, and self-direction.",11.5,0,left,45.41226959228516,400.418701171875,lower,1,Body
Elective Course Offerings,22.0,0,centered,182.1136932373047,42.51622009277344,title,2,H2
Science,12.0,1,left,69.64579772949219,89.856201171875,title,2,Body
Math,12.0,1,left,183.76719665527344,89.856201171875,title,2,Body
Computer Science/,12.0,1,centered,270.3367919921875,89.856201171875,title,2,Body
Technology,12.0,1,centered,289.7185363769531,104.11187744140624,title,2,Body
Art,12.0,1,left,425.30078125,89.856201171875,title,2,Body
Applied,12.0,1,left,509.6855163574219,89.856201171875,title,2,Body
Technology/,12.0,1,left,498.3312377929688,104.11187744140624,title,2,Body
Family Consumer,12.0,1,left,486.09228515625,118.3675537109375,title,2,Body
Science and Other,12.0,1,left,483.7213439941406,132.62322998046875,lower,2,Body
•,11.0,0,left,36.32345581054688,153.58486938476562,lower,2,Body
AP Biology,11.0,0,left,57.17954254150391,153.87229919433594,lower,2,Body
•,11.0,0,left,36.32345581054688,167.09024047851562,lower,2,Body
AP Chemistry,11.0,0,left,57.17954254150391,167.37767028808594,lower,2,Body
•,11.0,0,left,36.32345581054688,180.5956115722656,lower,2,Body
AP Physics C,11.0,0,left,57.17954254150391,180.88304138183597,lower,2,Body
•,11.0,0,left,36.32345581054688,194.1009826660156,lower,2,Body
Forensics,11.0,0,left,57.17954254150391,194.38841247558597,title,2,Body
•,11.0,0,left,36.32345581054688,207.6063537597656,lower,2,Body
Honors Anatomy,11.0,0,left,57.17954254150391,207.89378356933597,title,2,Body
and Physiology,11.0,0,left,57.17954254150391,221.39915466308597,lower,2,Body
•,11.0,0,left,36.323509216308594,234.61721801757807,lower,2,Body
AP Environmental,11.0,0,left,57.179595947265625,234.90464782714844,lower,2,Body
Science,11.0,0,left,57.179595947265625,248.41001892089844,title,2,Body
•,11.0,0,left,36.323509216308594,261.6279602050781,lower,2,Body
Marine Biology,11.0,0,left,57.179595947265625,261.9154052734375,title,2,Body
•,11.0,0,left,36.323509216308594,275.13336181640625,lower,2,Body
Organic Chemistry,11.0,0,left,57.179595947265625,275.4208068847656,title,2,Body
•,11.0,0,left,36.323509216308594,288.6387634277344,lower,2,Body
Genetics,11.0,0,left,57.179595947265625,288.9262084960937,title,2,Body
•,11.0,0,left,36.323509216308594,302.1441650390625,lower,2,Body
Astronomy,11.0,0,left,57.179595947265625,302.4316101074219,title,2,Body
•,11.0,0,left,36.323509216308594,315.6495666503906,lower,2,Body
Bioethics,11.0,0,left,57.179595947265625,315.93701171875,title,2,Body
•,11.0,0,left,36.323509216308594,329.15496826171875,lower,2,Body
MythBusting: The,11.0,0,left,57.179595947265625,329.4424133300781,lower,2,Body
Science of,11.0,0,left,57.179595947265625,342.94781494140625,lower,2,Body
Literature and,11.0,0,left,57.179595947265625,356.4532165527344,lower,2,Body
Films,11.0,0,left,57.17959976196289,369.958740234375,title,2,Body
•,10.0,0,left,156.3249969482422,153.403564453125,lower,2,Body
+ AP Calculus,6.7,1,left,177.8314971923828,152.2366485595703,lower,2,Body
•,10.0,0,left,156.32318115234375,165.40484619140625,lower,2,Body
+ AP Statistics,6.7,1,left,177.8314971923828,164.24110412597656,lower,2,Body
•,10.0,0,left,156.32318115234375,177.409423828125,lower,2,Body
+ Calculus,6.7,1,left,177.8314971923828,176.24574279785156,title,2,Body
•,10.0,0,left,156.32318115234375,189.4139404296875,lower,2,Body
"Probability,",10.0,0,left,177.83128356933594,189.4139404296875,title,2,Body
"Statistics,",10.0,0,left,177.83053588867188,201.41876220703125,title,2,Body
and Discrete,10.0,0,left,177.83053588867188,213.423583984375,lower,2,Body
Math,10.0,0,left,177.83053588867188,225.42840576171875,title,2,Body
•,10.0,0,left,156.3224334716797,237.4332275390625,lower,2,Body
+ Precalculus,6.7,1,left,177.8314971923828,236.2683258056641,title,2,Body
•,10.0,0,left,156.32318115234375,249.4365234375,lower,2,Body
Algebra 3 &,10.0,0,left,177.83128356933594,249.4365234375,title,2,Body
Trigonometry,10.0,0,left,177.83053588867188,261.4413452148437,title,2,Body
•,10.0,0,left,156.32244873046875,273.4461364746094,lower,2,Body
Applied Math,10.0,0,left,177.83055114746094,273.4461364746094,title,2,Body
•,10.0,0,left,156.32244873046875,285.450927734375,lower,2,Body
Honors,10.0,0,left,177.83055114746094,285.450927734375,title,2,Body
Accounting 1,10.0,0,left,177.82980346679688,297.4557189941406,title,2,Body
•,10.0,0,left,156.3217010498047,309.46051025390625,lower,2,Body
Investments,10.0,0,left,177.82980346679688,309.46051025390625,title,2,Body
•,10.0,0,left,156.3217010498047,321.4653015136719,lower,2,Body
AP,10.0,0,left,177.82980346679688,321.4653015136719,upper,2,Body
Economics,10.0,0,left,177.8290557861328,333.4700927734375,title,2,Body
•,10.0,0,left,156.32095336914062,345.4748840332031,lower,2,Body
Business,10.0,0,left,177.8290557861328,345.4748840332031,title,2,Body
Org.,10.0,0,left,177.82830810546875,357.47967529296875,title,2,Body
Management,10.0,0,left,177.82830810546875,369.4844665527344,title,2,Body
•,11.0,0,centered,254.27337646484372,153.58389282226562,lower,2,Body
Computer,11.0,0,centered,275.12945556640625,153.87132263183594,title,2,Body
Programming in C++,11.0,0,centered,275.12945556640625,167.37669372558594,lower,2,Body
•,11.0,0,centered,254.27256774902344,180.5946350097656,lower,2,Body
Robotics,11.0,0,centered,275.128662109375,180.88206481933597,title,2,Body
•,11.0,0,centered,254.27256774902344,194.1000061035156,lower,2,Body
Computer Science and,11.0,0,centered,275.128662109375,194.38743591308597,lower,2,Body
Programming Concepts,11.0,0,centered,275.128662109375,207.89280700683597,title,2,Body
with Python,11.0,0,centered,275.1286926269531,221.3982391357422,lower,2,Body
•,11.0,0,centered,254.2718505859375,234.61618041992188,lower,2,Body
AP Computer Science,11.0,0,centered,275.1279296875,234.9036102294922,lower,2,Body
Principles,11.0,0,centered,275.1279296875,248.4089813232422,title,2,Body
•,11.0,0,centered,254.2710876464844,261.6269226074219,lower,2,Body
AP Computer Science A,11.0,0,centered,275.1271667480469,261.91436767578125,lower,2,Body
•,11.0,0,centered,254.2710723876953,275.13232421875,lower,2,Body
Honors Data Structures,11.0,0,centered,275.1271667480469,275.4197692871094,title,2,Body
and Advanced,11.0,0,centered,275.1271667480469,288.9251708984375,lower,2,Body
Programming,11.0,0,centered,275.127197265625,302.43072509765625,title,2,Body
•,11.0,0,centered,254.27035522460935,315.648681640625,lower,2,Body
Networks (CCNA cert),10.0,0,centered,275.1264343261719,316.4255065917969,lower,2,Body
•,11.0,0,centered,254.2703399658203,329.1540832519531,lower,2,Body
"Switching, Routing, &",10.0,0,centered,275.1264343261719,329.930908203125,title,2,Body
Wireless Essentials,10.0,0,centered,275.1264343261719,342.4759216308594,title,2,Body
(CCNA cert),10.0,0,centered,275.1264343261719,354.480712890625,lower,2,Body
•,11.0,0,centered,254.26956176757807,366.6690673828125,lower,2,Body
Cybersecurity (CCNA,10.0,0,centered,275.1256408691406,367.4458923339844,lower,2,Body
cert),10.0,0,centered,275.1256408691406,379.9909057617188,lower,2,Body
•,10.0,0,left,392.896484375,153.40252685546875,lower,2,Body
Graphic,10.0,0,left,409.90277099609375,153.40252685546875,title,2,Body
Design,10.0,0,left,409.9020080566406,165.4073486328125,title,2,Body
•,10.0,0,left,392.8957214355469,177.41217041015625,lower,2,Body
Digital,10.0,0,left,409.9020080566406,177.41217041015625,title,2,Body
Photography,10.0,0,left,409.9012451171875,189.4169921875,title,2,Body
•,10.0,0,left,392.89495849609375,201.42181396484372,lower,2,Body
Advanced,10.0,0,left,409.9012451171875,201.42181396484372,title,2,Body
Digital,10.0,0,left,409.9004821777344,213.4266357421875,title,2,Body
Photography,10.0,0,left,409.9004821777344,225.43145751953125,title,2,Body
***AP,10.0,1,left,420.3641662597656,333.4678955078125,upper,2,Body
Captsone -,10.0,1,left,407.3126831054688,345.4726867675781,title,2,Body
Seminar and,10.0,1,left,403.1380004882813,357.4774780273437,lower,2,Body
Research w/,10.0,1,left,403.965576171875,369.4822692871094,lower,2,Body
advisor,10.0,1,left,415.3618774414063,381.487060546875,lower,2,Body
approval,10.0,1,left,412.3074035644531,393.4918518066406,lower,2,Body
•,10.0,0,left,482.1475830078125,153.39959716796875,lower,2,Body
Nutrition for an,10.0,0,left,499.1538696289063,153.39959716796875,lower,2,Body
Active Lifestyle,10.0,0,left,499.1531066894531,165.4044189453125,title,2,Body
•,10.0,0,left,482.1468200683594,177.40924072265625,lower,2,Body
Engineering,10.0,0,left,499.1531066894531,177.40924072265625,title,2,Body
CAD and Design,10.0,0,left,499.15234375,189.4140625,lower,2,Body
Foundations,10.0,0,left,499.15234375,201.41888427734372,title,2,Body
•,10.0,0,left,482.1460571289063,213.4237060546875,lower,2,Body
Television,10.0,0,left,499.15234375,213.4237060546875,title,2,Body
Production I / II,10.0,0,left,499.1515808105469,225.42926025390625,lower,2,Body
•,10.0,0,left,482.1452941894531,237.43408203125,lower,2,Body
Careers in,10.0,0,left,499.1515808105469,237.43408203125,lower,2,Body
Medicine (Phys,10.0,0,left,499.15081787109375,249.43890380859372,title,2,Body
Ed department),10.0,0,left,499.15081787109375,261.4437255859375,lower,2,Body
•,10.0,0,left,482.14453125,273.4485168457031,lower,2,Body
Woods Tech 1,10.0,0,left,499.15081787109375,273.4483947753906,title,2,Body
and 2,10.0,0,left,499.1502685546875,285.45318603515625,lower,2,Body
•,10.0,0,left,482.14398193359375,297.4579772949219,lower,2,Body
Honors,10.0,0,left,499.1502685546875,297.4579772949219,title,2,Body
Engineering and,10.0,0,left,499.1495056152344,309.4627685546875,lower,2,Body
Design,10.0,0,left,499.1495056152344,321.4675598144531,title,2,Body
For more information and our application please visit our website by clicking here .,12.0,1,centered,69.12629699707031,722.0094604492188,lower,2,Body
What Colleges Say!,18.0,1,centered,229.61740112304688,480.8514709472656,title,2,H3
"When asked the question, “Would participation in the",11.0,0,left,35.26210021972656,514.933837890625,lower,2,Body
STEM Pathways set PTHSD students apart when applying,11.0,1,left,35.26194763183594,528.4446411132812,lower,2,Body
"to your school?”, colleges responded with the following:",11.0,1,left,35.26194763183594,541.9554443359375,lower,2,Body
SUNY Binghamton: “Yes. We are a R1 research institution,11.0,1,left,35.26194763183594,568.97705078125,lower,2,Body
and students with a strong STEM curriculum that includes,11.0,0,left,35.26194763183594,582.4878540039062,lower,2,Body
research or lab work are generally more competitive in our,11.0,0,left,35.262481689453125,595.9985961914062,lower,2,Body
applicant pool and more success as students at,11.0,0,left,35.262481689453125,609.5094604492188,lower,2,Body
Binghamton because of their early HS experience.”,11.0,0,left,35.262481689453125,623.0202026367188,lower,2,Body
Towson University: “Participation in this program would,11.0,1,left,35.262481689453125,650.0418090820312,lower,2,Body
show us that the student is challenging him/herself in their,11.0,0,left,35.262481689453125,663.5526123046875,lower,2,Body
courses which is something we look at when reviewing,11.0,0,left,35.26206588745117,677.0634155273438,lower,2,Body
applications.”,11.0,0,left,35.26206588745117,690.57421875,lower,2,Body
"Drew University: “Yes,it would show that they are",11.0,1,centered,312.0458068847656,514.933837890625,lower,2,Body
challenging themselves in the classroom.”,11.0,0,left,312.0458068847656,528.4446411132812,lower,2,Body
NJIT: “Yes- this would demonstrate to Admissions that a,11.0,1,centered,312.0458984375,555.4662475585938,lower,2,Body
"student is interested in STEM programs, and would be a",11.0,0,left,312.0321044921875,568.9751586914062,lower,2,Body
strong candidate for our programs.”,11.0,0,left,312.0321044921875,582.4859008789062,lower,2,Body
"Ithaca College: “Yes, we look for students who participate",11.0,1,centered,312.0321044921875,609.5075073242188,lower,2,Body
in classes and activities that enhance their knowledge and,11.0,0,left,312.0321044921875,623.018310546875,lower,2,Body
skills in their area of interest.”,11.0,0,left,312.03173828125,636.5291137695312,lower,2,Body
Montclair University: “Rigorous math and science lab,11.0,1,left,312.03173828125,663.5507202148438,lower,2,Body
classes beyond standard curriculum could be looked at for,11.0,0,left,312.03173828125,677.0615234375,lower,2,Body
scholarship eligibility along with high GPA.”,11.0,0,left,312.0324401855469,690.5723266601562,lower,2,Body
ADDRESS:,12.4,0,left,32.648799896240234,444.2804260253906,upper,1,Body
TOPJUMP,12.4,0,centered,131.43539428710938,458.4438171386719,upper,1,Body
3735 PARKWAY,12.4,0,centered,114.80590057373048,472.3673400878906,upper,1,Body
"PIGEON FORGE, TN 37863",12.4,0,centered,81.07898712158203,486.2960205078125,upper,1,Body
(NEAR DIXIE STAMPEDE ON THE PARKWAY),9.4,0,centered,58.38790130615234,500.7993774414063,upper,1,Body
RSVP: ----------------,12.4,1,left,29.48900032043457,523.3318481445312,upper,1,Body
CLOSED TOED SHOES ARE REQUIRED FOR CLIMBING,7.2,0,left,62.29779815673828,555.747802734375,upper,1,Body
"PARENTS OR GUARDIANS NOT ATTENDING THE PARTY,",7.2,0,left,59.60572814941406,571.8294677734375,upper,1,Body
PLEASE VISIT TOPJUMP.COM TO FILL OUT WAIVER,7.2,0,left,65.11520385742188,581.1941528320312,upper,1,Body
